"state_alpha2","year","race","mu","dimension"
"MA","1977","1",0.489422780093525,"anxiety"
"MI","1977","1",0.483106546405741,"anxiety"
"MN","1977","1",0.454083949071113,"anxiety"
"MS","1977","1",0.530224069191242,"anxiety"
"MO","1977","1",0.454551359135811,"anxiety"
"MT","1977","1",0.449568278671326,"anxiety"
"NE","1977","1",0.455761621120234,"anxiety"
"NV","1977","1",0.453130951013141,"anxiety"
"NH","1977","1",0.490718525995266,"anxiety"
"NJ","1977","1",0.49555310410289,"anxiety"
"NM","1977","1",0.44890704743964,"anxiety"
"NY","1977","1",0.494705403079735,"anxiety"
"NC","1977","1",0.512266932883703,"anxiety"
"ND","1977","1",0.452243276385549,"anxiety"
"OH","1977","1",0.484051738080561,"anxiety"
"OK","1977","1",0.52100579660168,"anxiety"
"OR","1977","1",0.474944937700614,"anxiety"
"PA","1977","1",0.499780546998668,"anxiety"
"RI","1977","1",0.48985876477189,"anxiety"
"SC","1977","1",0.511493572860346,"anxiety"
"SD","1977","1",0.453845374366894,"anxiety"
"TN","1977","1",0.530283175665452,"anxiety"
"TX","1977","1",0.518003292572563,"anxiety"
"UT","1977","1",0.449184851866597,"anxiety"
"VT","1977","1",0.489917342636395,"anxiety"
"VA","1977","1",0.509485526399224,"anxiety"
"WA","1977","1",0.474963384533718,"anxiety"
"WV","1977","1",0.5164931200362,"anxiety"
"WI","1977","1",0.482848720617099,"anxiety"
"WY","1977","1",0.450458023174009,"anxiety"
"all","1977","1",0.490887999766989,"anxiety"
"AL","1978","1",0.474920737044956,"anxiety"
"AK","1978","1",0.418629832994262,"anxiety"
"AZ","1978","1",0.394090063090978,"anxiety"
"AR","1978","1",0.466657325572672,"anxiety"
"CA","1978","1",0.417300266646067,"anxiety"
"CO","1978","1",0.39190418485965,"anxiety"
"CT","1978","1",0.432277827564083,"anxiety"
"DE","1978","1",0.458151367463487,"anxiety"
"DC","1978","1",0.428268008619635,"anxiety"
"FL","1978","1",0.45714453295887,"anxiety"
"GA","1978","1",0.455974135590788,"anxiety"
"HI","1978","1",0.413759401015031,"anxiety"
"ID","1978","1",0.396113000167781,"anxiety"
"IL","1978","1",0.425191482732954,"anxiety"
"IN","1978","1",0.429455413027706,"anxiety"
"IA","1978","1",0.402368549936212,"anxiety"
"KS","1978","1",0.399339837194394,"anxiety"
"KY","1978","1",0.474506633472901,"anxiety"
"LA","1978","1",0.464818394362665,"anxiety"
"ME","1978","1",0.437771616077587,"anxiety"
"MD","1978","1",0.454508720430252,"anxiety"
"MA","1978","1",0.433683732168064,"anxiety"
"MI","1978","1",0.427737800717866,"anxiety"
"MN","1978","1",0.399357853466547,"anxiety"
"MS","1978","1",0.474333763023236,"anxiety"
"MO","1978","1",0.399922034678069,"anxiety"
"MT","1978","1",0.395048353736663,"anxiety"
"NE","1978","1",0.400914449673219,"anxiety"
"NV","1978","1",0.398474768797271,"anxiety"
"NH","1978","1",0.43511318601495,"anxiety"
"NJ","1978","1",0.439856041729422,"anxiety"
"NM","1978","1",0.394437334121919,"anxiety"
"NY","1978","1",0.43898154220366,"anxiety"
"NC","1978","1",0.456417988458507,"anxiety"
"ND","1978","1",0.397561061592885,"anxiety"
"OH","1978","1",0.428632194744023,"anxiety"
"OK","1978","1",0.465157687752831,"anxiety"
"OR","1978","1",0.419623188511004,"anxiety"
"PA","1978","1",0.444081501622688,"anxiety"
"RI","1978","1",0.43418495099751,"anxiety"
"SC","1978","1",0.455635361553565,"anxiety"
"SD","1978","1",0.399190522335573,"anxiety"
"TN","1978","1",0.474427591256419,"anxiety"
"TX","1978","1",0.462088407946788,"anxiety"
"UT","1978","1",0.394626539123092,"anxiety"
"VT","1978","1",0.434320012316594,"anxiety"
"VA","1978","1",0.453571659540252,"anxiety"
"WA","1978","1",0.419605733464674,"anxiety"
"WV","1978","1",0.460753518850175,"anxiety"
"WI","1978","1",0.427452944895308,"anxiety"
"WY","1978","1",0.395892388598265,"anxiety"
"all","1978","1",0.435402348702091,"anxiety"
"AL","1979","1",0.491446219992075,"anxiety"
"AK","1979","1",0.434817100393914,"anxiety"
"AZ","1979","1",0.410000093553213,"anxiety"
"AR","1979","1",0.483257042084498,"anxiety"
"CA","1979","1",0.433269429821479,"anxiety"
"CO","1979","1",0.407523749376968,"anxiety"
"CT","1979","1",0.448360349043595,"anxiety"
"DE","1979","1",0.474638001488527,"anxiety"
"DC","1979","1",0.442872224183734,"anxiety"
"FL","1979","1",0.473622605580394,"anxiety"
"GA","1979","1",0.472420050708169,"anxiety"
"HI","1979","1",0.429678402697734,"anxiety"
"ID","1979","1",0.411960250622388,"anxiety"
"IL","1979","1",0.441356610046094,"anxiety"
"IN","1979","1",0.445818609117465,"anxiety"
"IA","1979","1",0.418376181370846,"anxiety"
"KS","1979","1",0.415142015181138,"anxiety"
"KY","1979","1",0.491257517828998,"anxiety"
"LA","1979","1",0.481324664190362,"anxiety"
"ME","1979","1",0.454235738960459,"anxiety"
"MD","1979","1",0.470737219125723,"anxiety"
"MA","1979","1",0.449741819434406,"anxiety"
"MI","1979","1",0.444061390219067,"anxiety"
"MN","1979","1",0.415254180495101,"anxiety"
"MS","1979","1",0.490849801685447,"anxiety"
"MO","1979","1",0.415975879026746,"anxiety"
"MT","1979","1",0.410957942854138,"anxiety"
"NE","1979","1",0.416788219013888,"anxiety"
"NV","1979","1",0.414435528298175,"anxiety"
"NH","1979","1",0.451372699633059,"anxiety"
"NJ","1979","1",0.45608791969858,"anxiety"
"NM","1979","1",0.410365948748387,"anxiety"
"NY","1979","1",0.455186849441246,"anxiety"
"NC","1979","1",0.47288666484577,"anxiety"
"ND","1979","1",0.413482435695085,"anxiety"
"OH","1979","1",0.444935362631577,"anxiety"
"OK","1979","1",0.481652405764883,"anxiety"
"OR","1979","1",0.435718817566453,"anxiety"
"PA","1979","1",0.460457141603418,"anxiety"
"RI","1979","1",0.450389003076215,"anxiety"
"SC","1979","1",0.472078506206263,"anxiety"
"SD","1979","1",0.415192578657558,"anxiety"
"TN","1979","1",0.490997280628327,"anxiety"
"TX","1979","1",0.478505459163832,"anxiety"
"UT","1979","1",0.410463171785991,"anxiety"
"VT","1979","1",0.450577251137477,"anxiety"
"VA","1979","1",0.469854620079351,"anxiety"
"WA","1979","1",0.435661668927511,"anxiety"
"WV","1979","1",0.477402011772826,"anxiety"
"WI","1979","1",0.443740147884323,"anxiety"
"WY","1979","1",0.411812704892128,"anxiety"
"all","1979","1",0.451657792427007,"anxiety"
"AL","1980","1",0.524974484065572,"anxiety"
"AK","1980","1",0.468014611364714,"anxiety"
"AZ","1980","1",0.442802689653969,"anxiety"
"AR","1980","1",0.516893477997248,"anxiety"
"CA","1980","1",0.466252488007933,"anxiety"
"CO","1980","1",0.440008243963485,"anxiety"
"CT","1980","1",0.481478864295479,"anxiety"
"DE","1980","1",0.508161334458699,"anxiety"
"DC","1980","1",0.474388187225962,"anxiety"
"FL","1980","1",0.507147415036122,"anxiety"
"GA","1980","1",0.505924069968073,"anxiety"
"HI","1980","1",0.462582669425868,"anxiety"
"ID","1980","1",0.444721140917358,"anxiety"
"IL","1980","1",0.474556133171729,"anxiety"
"IN","1980","1",0.479241286985073,"anxiety"
"IA","1980","1",0.451334655209588,"anxiety"
"KS","1980","1",0.447862903075044,"anxiety"
"KY","1980","1",0.525016051863088,"anxiety"
"LA","1980","1",0.514864024379545,"anxiety"
"ME","1980","1",0.487768086216808,"anxiety"
"MD","1980","1",0.503999358141197,"anxiety"
"MA","1980","1",0.482840700529134,"anxiety"
"MI","1980","1",0.477433405327431,"anxiety"
"MN","1980","1",0.448071388141366,"anxiety"
"MS","1980","1",0.52436956512303,"anxiety"
"MO","1980","1",0.448965739665219,"anxiety"
"MT","1980","1",0.443764431192576,"anxiety"
"NE","1980","1",0.449598103939037,"anxiety"
"NV","1980","1",0.447327555150421,"anxiety"
"NH","1980","1",0.484688180928251,"anxiety"
"NJ","1980","1",0.489363912028773,"anxiety"
"NM","1980","1",0.443189551497952,"anxiety"
"NY","1980","1",0.488438282422244,"anxiety"
"NC","1980","1",0.506418702047908,"anxiety"
"ND","1980","1",0.446330889959853,"anxiety"
"OH","1980","1",0.478289632251291,"anxiety"
"OK","1980","1",0.51517612224019,"anxiety"
"OR","1980","1",0.468837666986191,"anxiety"
"PA","1980","1",0.493894079598785,"anxiety"
"RI","1980","1",0.483650310237184,"anxiety"
"SC","1980","1",0.505585487407271,"anxiety"
"SD","1980","1",0.448127653505624,"anxiety"
"TN","1980","1",0.524572187047721,"anxiety"
"TX","1980","1",0.51196738085214,"anxiety"
"UT","1980","1",0.443194116283909,"anxiety"
"VT","1980","1",0.483892053665871,"anxiety"
"VA","1980","1",0.503188096019457,"anxiety"
"WA","1980","1",0.468739231782382,"anxiety"
"WV","1980","1",0.511107118086098,"anxiety"
"WI","1980","1",0.477074249461572,"anxiety"
"WY","1980","1",0.444641331861517,"anxiety"
"all","1980","1",0.484935798240907,"anxiety"
"AL","1981","1",0.566706827961196,"anxiety"
"AK","1981","1",0.509602465368088,"anxiety"
"AZ","1981","1",0.484346773116325,"anxiety"
"AR","1981","1",0.558960559398376,"anxiety"
"CA","1981","1",0.507946174960275,"anxiety"
"CO","1981","1",0.481503343200714,"anxiety"
"CT","1981","1",0.523123531250825,"anxiety"
"DE","1981","1",0.549890274397692,"anxiety"
"DC","1981","1",0.515554312202696,"anxiety"
"FL","1981","1",0.548977056364384,"anxiety"
"GA","1981","1",0.547884337865453,"anxiety"
"HI","1981","1",0.504302212844169,"anxiety"
"ID","1981","1",0.486673255115597,"anxiety"
"IL","1981","1",0.516424840321909,"anxiety"
"IN","1981","1",0.521356013124045,"anxiety"
"IA","1981","1",0.493293865733626,"anxiety"
"KS","1981","1",0.489593761779762,"anxiety"
"KY","1981","1",0.567021110797574,"anxiety"
"LA","1981","1",0.556919761498377,"anxiety"
"ME","1981","1",0.529780572295716,"anxiety"
"MD","1981","1",0.545530340201905,"anxiety"
"MA","1981","1",0.524444323277701,"anxiety"
"MI","1981","1",0.519418420647195,"anxiety"
"MN","1981","1",0.489793275817747,"anxiety"
"MS","1981","1",0.566163812045918,"anxiety"
"MO","1981","1",0.490884773292141,"anxiety"
"MT","1981","1",0.485637151169533,"anxiety"
"NE","1981","1",0.491450117769214,"anxiety"
"NV","1981","1",0.489108832910005,"anxiety"
"NH","1981","1",0.526430812888909,"anxiety"
"NJ","1981","1",0.531088769553775,"anxiety"
"NM","1981","1",0.48477936963252,"anxiety"
"NY","1981","1",0.530281884783125,"anxiety"
"NC","1981","1",0.548430024778183,"anxiety"
"ND","1981","1",0.488196571442034,"anxiety"
"OH","1981","1",0.520355310181769,"anxiety"
"OK","1981","1",0.557092754776523,"anxiety"
"OR","1981","1",0.510783923518312,"anxiety"
"PA","1981","1",0.535855262306889,"anxiety"
"RI","1981","1",0.525563197642296,"anxiety"
"SC","1981","1",0.547703445627402,"anxiety"
"SD","1981","1",0.490119924213667,"anxiety"
"TN","1981","1",0.566400840089269,"anxiety"
"TX","1981","1",0.553829172510973,"anxiety"
"UT","1981","1",0.484853177824979,"anxiety"
"VT","1981","1",0.5258272442388,"anxiety"
"VA","1981","1",0.544924581583617,"anxiety"
"WA","1981","1",0.510467083407072,"anxiety"
"WV","1981","1",0.553356245742274,"anxiety"
"WI","1981","1",0.519170040047821,"anxiety"
"WY","1981","1",0.48664309493256,"anxiety"
"all","1981","1",0.52682393278622,"anxiety"
"AL","1982","1",0.573226244595771,"anxiety"
"AK","1982","1",0.515860093696739,"anxiety"
"AZ","1982","1",0.490724406248667,"anxiety"
"AR","1982","1",0.56571390804721,"anxiety"
"CA","1982","1",0.514263788023005,"anxiety"
"CO","1982","1",0.487875642748834,"anxiety"
"CT","1982","1",0.529374824756001,"anxiety"
"DE","1982","1",0.556299417831401,"anxiety"
"DC","1982","1",0.521398292302627,"anxiety"
"FL","1982","1",0.555479589868721,"anxiety"
"GA","1982","1",0.554474081716589,"anxiety"
"HI","1982","1",0.510702361789791,"anxiety"
"ID","1982","1",0.493395829777963,"anxiety"
"IL","1982","1",0.522872921283991,"anxiety"
"IN","1982","1",0.528016554979695,"anxiety"
"IA","1982","1",0.499948594975471,"anxiety"
"KS","1982","1",0.496078943295357,"anxiety"
"KY","1982","1",0.573783469590164,"anxiety"
"LA","1982","1",0.563668428418998,"anxiety"
"ME","1982","1",0.536347546417879,"anxiety"
"MD","1982","1",0.551740363846559,"anxiety"
"MA","1982","1",0.530647176614533,"anxiety"
"MI","1982","1",0.525967926384762,"anxiety"
"MN","1982","1",0.496272932906144,"anxiety"
"MS","1982","1",0.572741058518491,"anxiety"
"MO","1982","1",0.49752613791582,"anxiety"
"MT","1982","1",0.492301335869936,"anxiety"
"NE","1982","1",0.498024471827131,"anxiety"
"NV","1982","1",0.495661847832881,"anxiety"
"NH","1982","1",0.532774663418556,"anxiety"
"NJ","1982","1",0.537416695007405,"anxiety"
"NM","1982","1",0.491170646343055,"anxiety"
"NY","1982","1",0.536708127650663,"anxiety"
"NC","1982","1",0.55505722528482,"anxiety"
"ND","1982","1",0.494795088304383,"anxiety"
"OH","1982","1",0.52698150293953,"anxiety"
"OK","1982","1",0.56371257763741,"anxiety"
"OR","1982","1",0.517341537634304,"anxiety"
"PA","1982","1",0.542395077613084,"anxiety"
"RI","1982","1",0.532037062121211,"anxiety"
"SC","1982","1",0.554432470933399,"anxiety"
"SD","1982","1",0.496837101343305,"anxiety"
"TN","1982","1",0.5730064829999,"anxiety"
"TX","1982","1",0.560367459181747,"anxiety"
"UT","1982","1",0.49133130514158,"anxiety"
"VT","1982","1",0.532340230878374,"anxiety"
"VA","1982","1",0.551313102289704,"anxiety"
"WA","1982","1",0.516819740310452,"anxiety"
"WV","1982","1",0.560231280111135,"anxiety"
"WI","1982","1",0.525833711823034,"anxiety"
"WY","1982","1",0.49342028662324,"anxiety"
"all","1982","1",0.533354126152709,"anxiety"
"AL","1983","1",0.511055367493874,"anxiety"
"AK","1983","1",0.453037004419901,"anxiety"
"AZ","1983","1",0.428328645129995,"anxiety"
"AR","1983","1",0.503580065347796,"anxiety"
"CA","1983","1",0.451463392629917,"anxiety"
"CO","1983","1",0.425573469189152,"anxiety"
"CT","1983","1",0.466499599951528,"anxiety"
"DE","1983","1",0.493763440676565,"anxiety"
"DC","1983","1",0.45820883286072,"anxiety"
"FL","1983","1",0.493011179164064,"anxiety"
"GA","1983","1",0.492038594012323,"anxiety"
"HI","1983","1",0.448070899414365,"anxiety"
"ID","1983","1",0.431227121251428,"anxiety"
"IL","1983","1",0.460138028279174,"anxiety"
"IN","1983","1",0.465428629491402,"anxiety"
"IA","1983","1",0.437588037404145,"anxiety"
"KS","1983","1",0.433664542086261,"anxiety"
"KY","1983","1",0.511821662164301,"anxiety"
"LA","1983","1",0.501539647470412,"anxiety"
"ME","1983","1",0.473697830229911,"anxiety"
"MD","1983","1",0.488989391910466,"anxiety"
"MA","1983","1",0.467710859284983,"anxiety"
"MI","1983","1",0.463298404700053,"anxiety"
"MN","1983","1",0.433857466510357,"anxiety"
"MS","1983","1",0.510621821386322,"anxiety"
"MO","1983","1",0.435202525876017,"anxiety"
"MT","1983","1",0.430121564893294,"anxiety"
"NE","1983","1",0.435634471388553,"anxiety"
"NV","1983","1",0.433303556505217,"anxiety"
"NH","1983","1",0.469969736639435,"anxiety"
"NJ","1983","1",0.474630379519121,"anxiety"
"NM","1983","1",0.428756975206979,"anxiety"
"NY","1983","1",0.473984812986516,"anxiety"
"NC","1983","1",0.492633964494812,"anxiety"
"ND","1983","1",0.432446336933396,"anxiety"
"OH","1983","1",0.464384732676125,"anxiety"
"OK","1983","1",0.5014611184121,"anxiety"
"OR","1983","1",0.454744765416418,"anxiety"
"PA","1983","1",0.479782675302371,"anxiety"
"RI","1983","1",0.469304104219486,"anxiety"
"SC","1983","1",0.492110156299776,"anxiety"
"SD","1983","1",0.434585707241039,"anxiety"
"TN","1983","1",0.510909399704293,"anxiety"
"TX","1983","1",0.497976717922709,"anxiety"
"UT","1983","1",0.4290144125433,"anxiety"
"VT","1983","1",0.46967352032116,"anxiety"
"VA","1983","1",0.488693130917669,"anxiety"
"WA","1983","1",0.454045223991569,"anxiety"
"WV","1983","1",0.498090727109711,"anxiety"
"WI","1983","1",0.463282782043947,"anxiety"
"WY","1983","1",0.431312249321721,"anxiety"
"all","1983","1",0.470836778924964,"anxiety"
"AL","1984","1",0.440741553828309,"anxiety"
"AK","1984","1",0.384184443399561,"anxiety"
"AZ","1984","1",0.360811489600303,"anxiety"
"AR","1984","1",0.433553937462817,"anxiety"
"CA","1984","1",0.382674822210457,"anxiety"
"CO","1984","1",0.358241490417907,"anxiety"
"CT","1984","1",0.397087743298346,"anxiety"
"DE","1984","1",0.423700704351977,"anxiety"
"DC","1984","1",0.388790759136547,"anxiety"
"FL","1984","1",0.4230437504774,"anxiety"
"GA","1984","1",0.422137267446068,"anxiety"
"HI","1984","1",0.379571880816518,"anxiety"
"ID","1984","1",0.363784320414476,"anxiety"
"IL","1984","1",0.391081158739362,"anxiety"
"IN","1984","1",0.396313405757047,"anxiety"
"IA","1984","1",0.369721085944458,"anxiety"
"KS","1984","1",0.365905426557947,"anxiety"
"KY","1984","1",0.4416838603377,"anxiety"
"LA","1984","1",0.431594485645554,"anxiety"
"ME","1984","1",0.404231407727452,"anxiety"
"MD","1984","1",0.418895149305195,"anxiety"
"MA","1984","1",0.39819448838396,"anxiety"
"MI","1984","1",0.394183130053411,"anxiety"
"MN","1984","1",0.366094907968418,"anxiety"
"MS","1984","1",0.440371485422267,"anxiety"
"MO","1984","1",0.367468954627868,"anxiety"
"MT","1984","1",0.362714008378363,"anxiety"
"NE","1984","1",0.367816875236428,"anxiety"
"NV","1984","1",0.365621371296095,"anxiety"
"NH","1984","1",0.400508546773601,"anxiety"
"NJ","1984","1",0.405004870787402,"anxiety"
"NM","1984","1",0.36119474802086,"anxiety"
"NY","1984","1",0.404435300681783,"anxiety"
"NC","1984","1",0.422715978862017,"anxiety"
"ND","1984","1",0.36478951516411,"anxiety"
"OH","1984","1",0.395300015218034,"anxiety"
"OK","1984","1",0.431393881794383,"anxiety"
"OR","1984","1",0.38601602390342,"anxiety"
"PA","1984","1",0.410130496631628,"anxiety"
"RI","1984","1",0.399919011766731,"anxiety"
"SC","1984","1",0.422308820020547,"anxiety"
"SD","1984","1",0.366937431313021,"anxiety"
"TN","1984","1",0.4406735579318,"anxiety"
"TX","1984","1",0.427902707142378,"anxiety"
"UT","1984","1",0.361531646303557,"anxiety"
"VT","1984","1",0.400342261878919,"anxiety"
"VA","1984","1",0.418734946149141,"anxiety"
"WA","1984","1",0.385188448525925,"anxiety"
"WV","1984","1",0.42824373208888,"anxiety"
"WI","1984","1",0.394282527862368,"anxiety"
"WY","1984","1",0.363918724202212,"anxiety"
"all","1984","1",0.401616766551095,"anxiety"
"AL","1985","1",0.467322520902604,"anxiety"
"AK","1985","1",0.409550276571727,"anxiety"
"AZ","1985","1",0.385696875990611,"anxiety"
"AR","1985","1",0.460263394384057,"anxiety"
"CA","1985","1",0.407993473542183,"anxiety"
"CO","1985","1",0.383001308205733,"anxiety"
"CT","1985","1",0.422640092532397,"anxiety"
"DE","1985","1",0.449914890490149,"anxiety"
"DC","1985","1",0.413715747478542,"anxiety"
"FL","1985","1",0.449365018062053,"anxiety"
"GA","1985","1",0.448517653152933,"anxiety"
"HI","1985","1",0.404896777629947,"anxiety"
"ID","1985","1",0.389022744332438,"anxiety"
"IL","1985","1",0.416689159838933,"anxiety"
"IN","1985","1",0.422264530357325,"anxiety"
"IA","1985","1",0.395041094932473,"anxiety"
"KS","1985","1",0.390965845595761,"anxiety"
"KY","1985","1",0.468523846913248,"anxiety"
"LA","1985","1",0.458254709961275,"anxiety"
"ME","1985","1",0.430265865204258,"anxiety"
"MD","1985","1",0.444828779236752,"anxiety"
